Timestamp;Parameter;Value;Group_ID;X;Y;Z
07-11-2013 14:21:00;Absorbance 522.50_nm;32.1184;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 522.50_nm;35.5909;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 522.50_nm;28.3532;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 522.50_nm;29.5456;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 522.50_nm;29.3318;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 522.50_nm;29.4704;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 522.50_nm;32.2486;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 522.50_nm;31.0306;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 522.50_nm;30.3819;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 522.50_nm;30.2861;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 522.50_nm;31.2392;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 522.50_nm;30.22;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 522.50_nm;30.231;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 522.50_nm;30.5908;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 522.50_nm;31.3642;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 525.00_nm;30.1365;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 525.00_nm;29.9302;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 525.00_nm;34.8433;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 525.00_nm;32.1197;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 525.00_nm;38.1504;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 525.00_nm;34.7296;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 525.00_nm;34.0293;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 525.00_nm;35.3237;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 525.00_nm;31.9988;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 525.00_nm;30.8824;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 525.00_nm;29.0469;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 525.00_nm;32.0726;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 525.00_nm;35.6065;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 525.00_nm;28.3687;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 525.00_nm;29.5565;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 525.00_nm;29.3874;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 525.00_nm;29.4821;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 525.00_nm;32.2534;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 525.00_nm;31.076;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 525.00_nm;30.4044;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 525.00_nm;30.2852;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 525.00_nm;31.224;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 525.00_nm;30.2588;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 525.00_nm;30.2278;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 525.00_nm;30.5985;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 525.00_nm;31.362;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 527.50_nm;30.6065;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 527.50_nm;30.4212;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 527.50_nm;35.3443;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 527.50_nm;32.6629;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 527.50_nm;38.6447;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 527.50_nm;35.291;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 527.50_nm;34.5742;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 527.50_nm;35.8921;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 527.50_nm;32.572;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 527.50_nm;31.4234;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 527.50_nm;29.5828;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 527.50_nm;32.6328;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 527.50_nm;36.2118;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 527.50_nm;28.9473;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 527.50_nm;30.0832;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 527.50_nm;29.9395;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 527.50_nm;30.0447;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 527.50_nm;32.8348;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 527.50_nm;31.6396;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 527.50_nm;30.9994;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 527.50_nm;30.8587;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 527.50_nm;31.7861;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 527.50_nm;30.8112;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 527.50_nm;30.787;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 527.50_nm;31.1759;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 527.50_nm;31.9597;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 530.00_nm;30.8108;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 530.00_nm;30.6126;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 530.00_nm;35.5828;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 530.00_nm;32.8514;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 530.00_nm;38.8911;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 530.00_nm;35.5175;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 530.00_nm;34.7725;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 530.00_nm;36.1508;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 530.00_nm;32.791;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 530.00_nm;31.6375;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 530.00_nm;29.7072;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 530.00_nm;32.8698;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 530.00_nm;36.4494;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 530.00_nm;29.1233;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 530.00_nm;30.2739;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 530.00_nm;30.1128;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 530.00_nm;30.2241;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 530.00_nm;33.0771;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 530.00_nm;31.7946;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 530.00_nm;31.2273;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 530.00_nm;31.0434;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 530.00_nm;31.9789;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 530.00_nm;30.9916;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 530.00_nm;30.9871;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 530.00_nm;31.377;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 530.00_nm;32.1767;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 532.50_nm;30.347;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 532.50_nm;30.1246;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 532.50_nm;35.0509;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 532.50_nm;32.3169;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 532.50_nm;38.3893;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 532.50_nm;34.987;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 532.50_nm;34.2309;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 532.50_nm;35.617;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 532.50_nm;32.2425;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 532.50_nm;31.1045;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 532.50_nm;29.1893;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 532.50_nm;32.3269;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 532.50_nm;35.8875;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 532.50_nm;28.5611;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 532.50_nm;29.7261;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 532.50_nm;29.5425;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 532.50_nm;29.659;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 532.50_nm;32.5178;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 532.50_nm;31.2253;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 532.50_nm;30.6618;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 532.50_nm;30.5014;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 532.50_nm;31.4109;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 532.50_nm;30.4284;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 532.50_nm;30.4128;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 532.50_nm;30.7672;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 532.50_nm;31.5834;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 535.00_nm;29.7303;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 535.00_nm;29.5152;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 535.00_nm;34.4117;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 535.00_nm;31.7087;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 535.00_nm;37.7528;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 535.00_nm;34.3587;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 535.00_nm;33.5942;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 535.00_nm;34.9662;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 535.00_nm;31.6343;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 535.00_nm;30.473;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 535.00_nm;28.5899;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 535.00_nm;31.7309;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 535.00_nm;35.2434;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 535.00_nm;27.9692;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 535.00_nm;29.1103;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 535.00_nm;28.9358;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 535.00_nm;29.0696;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 535.00_nm;31.8625;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 535.00_nm;30.6332;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 535.00_nm;30.0517;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 535.00_nm;29.9055;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 535.00_nm;30.8217;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 535.00_nm;29.7993;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 535.00_nm;29.791;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 535.00_nm;30.1578;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 535.00_nm;30.982;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 537.50_nm;29.5692;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 537.50_nm;29.3619;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 537.50_nm;34.2617;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 537.50_nm;31.5788;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 537.50_nm;37.6006;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 537.50_nm;34.2045;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 537.50_nm;33.461;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 537.50_nm;34.8061;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 537.50_nm;31.4676;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 537.50_nm;30.3164;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 537.50_nm;28.4307;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 537.50_nm;31.5856;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 537.50_nm;35.0845;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 537.50_nm;27.8209;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 537.50_nm;28.9439;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 537.50_nm;28.78;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 537.50_nm;28.9001;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 537.50_nm;31.6738;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 537.50_nm;30.4654;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 537.50_nm;29.8712;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 537.50_nm;29.7231;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 537.50_nm;30.659;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 537.50_nm;29.5967;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 537.50_nm;29.6262;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 537.50_nm;29.9932;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 537.50_nm;30.8025;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 540.00_nm;29.5211;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 540.00_nm;29.3451;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 540.00_nm;34.2692;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 540.00_nm;31.555;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 540.00_nm;37.5931;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 540.00_nm;34.2045;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 540.00_nm;33.4681;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 540.00_nm;34.8151;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 540.00_nm;31.4817;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 540.00_nm;30.3702;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 540.00_nm;28.4768;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 540.00_nm;31.6112;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 540.00_nm;35.1159;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 540.00_nm;27.873;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 540.00_nm;28.9748;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 540.00_nm;28.8343;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 540.00_nm;28.9438;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 540.00_nm;31.7093;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 540.00_nm;30.4904;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 540.00_nm;29.903;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 540.00_nm;29.7622;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 540.00_nm;30.7157;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 540.00_nm;29.6554;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 540.00_nm;29.7059;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 540.00_nm;30.0489;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 540.00_nm;30.8405;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 542.50_nm;30.0076;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 542.50_nm;29.8239;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 542.50_nm;34.7671;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 542.50_nm;32.0108;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 542.50_nm;38.0603;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 542.50_nm;34.7197;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 542.50_nm;33.9658;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 542.50_nm;35.3087;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 542.50_nm;31.9946;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 542.50_nm;30.8598;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 542.50_nm;28.972;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 542.50_nm;32.0798;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 542.50_nm;35.6328;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 542.50_nm;28.3843;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 542.50_nm;29.4487;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 542.50_nm;29.3351;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 542.50_nm;29.4479;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 542.50_nm;32.2226;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 542.50_nm;30.9964;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 542.50_nm;30.4204;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 542.50_nm;30.2592;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 542.50_nm;31.2206;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 542.50_nm;30.1682;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 542.50_nm;30.1827;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 542.50_nm;30.5513;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 542.50_nm;31.3472;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 545.00_nm;30.2008;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 545.00_nm;29.9785;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 545.00_nm;34.9319;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 545.00_nm;32.1717;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 545.00_nm;38.193;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 545.00_nm;34.8954;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 545.00_nm;34.1188;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 545.00_nm;35.4816;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 545.00_nm;32.1621;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 545.00_nm;30.99;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 545.00_nm;29.0708;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 545.00_nm;32.2031;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 545.00_nm;35.7852;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 545.00_nm;28.5063;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 545.00_nm;29.5673;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 545.00_nm;29.4321;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 545.00_nm;29.5461;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 545.00_nm;32.365;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 545.00_nm;31.1047;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 545.00_nm;30.5399;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 545.00_nm;30.3529;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 545.00_nm;31.3226;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 545.00_nm;30.2613;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 545.00_nm;30.249;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 545.00_nm;30.6512;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 545.00_nm;31.4797;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 547.50_nm;29.4569;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 547.50_nm;29.2145;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 547.50_nm;34.1625;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 547.50_nm;31.4331;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 547.50_nm;37.4333;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 547.50_nm;34.1138;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 547.50_nm;33.3369;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 547.50_nm;34.7126;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 547.50_nm;31.3964;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 547.50_nm;30.2221;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 547.50_nm;28.2882;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 547.50_nm;31.4349;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 547.50_nm;34.9829;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 547.50_nm;27.7252;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 547.50_nm;28.8388;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 547.50_nm;28.64;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 547.50_nm;28.7468;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 547.50_nm;31.584;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 547.50_nm;30.2979;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 547.50_nm;29.7496;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 547.50_nm;29.5909;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 547.50_nm;30.5413;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 547.50_nm;29.4753;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 547.50_nm;29.4999;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 547.50_nm;29.85;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 547.50_nm;30.6912;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 550.00_nm;29.0723;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 550.00_nm;28.8325;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 550.00_nm;33.7208;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 550.00_nm;31.0268;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 550.00_nm;37.0488;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 550.00_nm;33.6878;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 550.00_nm;32.901;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 550.00_nm;34.2693;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 550.00_nm;30.9468;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 550.00_nm;29.7906;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 550.00_nm;27.911;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 550.00_nm;31.0245;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 550.00_nm;34.5357;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 550.00_nm;27.3426;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 550.00_nm;28.4496;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 550.00_nm;28.236;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 550.00_nm;28.3459;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 550.00_nm;31.1497;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 550.00_nm;29.9013;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 550.00_nm;29.3211;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 550.00_nm;29.2037;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 550.00_nm;30.1184;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 550.00_nm;29.0383;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 550.00_nm;29.0944;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 550.00_nm;29.4399;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 550.00_nm;30.2576;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 552.50_nm;29.0853;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 552.50_nm;28.8766;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 552.50_nm;33.7155;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 552.50_nm;31.0164;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 552.50_nm;37.0475;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 552.50_nm;33.6719;;580000;255300;455.3
07-11-2013 14:16:00;Absorbance 552.50_nm;32.9281;;580000;255300;455.3
07-11-2013 14:17:00;Absorbance 552.50_nm;34.2496;;580000;255300;455.3
07-11-2013 14:18:00;Absorbance 552.50_nm;30.9538;;580000;255300;455.3
07-11-2013 14:19:00;Absorbance 552.50_nm;29.8371;;580000;255300;455.3
07-11-2013 14:20:00;Absorbance 552.50_nm;27.9801;;580000;255300;455.3
07-11-2013 14:21:00;Absorbance 552.50_nm;31.0685;;580000;255300;455.3
07-11-2013 14:22:00;Absorbance 552.50_nm;34.5544;;580000;255300;455.3
07-11-2013 14:23:00;Absorbance 552.50_nm;27.4491;;580000;255300;455.3
07-11-2013 14:24:00;Absorbance 552.50_nm;28.4976;;580000;255300;455.3
07-11-2013 14:25:00;Absorbance 552.50_nm;28.2658;;580000;255300;455.3
07-11-2013 14:26:00;Absorbance 552.50_nm;28.4443;;580000;255300;455.3
07-11-2013 14:27:00;Absorbance 552.50_nm;31.1744;;580000;255300;455.3
07-11-2013 14:28:00;Absorbance 552.50_nm;29.9978;;580000;255300;455.3
07-11-2013 14:29:00;Absorbance 552.50_nm;29.3856;;580000;255300;455.3
07-11-2013 14:30:00;Absorbance 552.50_nm;29.2548;;580000;255300;455.3
07-11-2013 14:31:00;Absorbance 552.50_nm;30.1819;;580000;255300;455.3
07-11-2013 14:32:00;Absorbance 552.50_nm;29.1003;;580000;255300;455.3
07-11-2013 14:33:00;Absorbance 552.50_nm;29.1856;;580000;255300;455.3
07-11-2013 14:34:00;Absorbance 552.50_nm;29.5671;;580000;255300;455.3
07-11-2013 14:35:00;Absorbance 552.50_nm;30.3286;;580000;255300;455.3
07-11-2013 14:10:00;Absorbance 555.00_nm;29.292;;580000;255300;455.3
07-11-2013 14:11:00;Absorbance 555.00_nm;29.1196;;580000;255300;455.3
07-11-2013 14:12:00;Absorbance 555.00_nm;33.985;;580000;255300;455.3
07-11-2013 14:13:00;Absorbance 555.00_nm;31.2894;;580000;255300;455.3
07-11-2013 14:14:00;Absorbance 555.00_nm;37.2365;;580000;255300;455.3
07-11-2013 14:15:00;Absorbance 555.00_nm;33.9364;;580000;255300;455.3
